,experiment,layer_id,numModules,Perplexity,jaccard
2934,92,22,3,1.10,1.00
2935,92,23,2,1.06,1.00
2936,92,24,3,1.08,1.00
2937,92,25,1,1.00,1.00
2938,92,26,1,1.00,0.99
2939,92,27,2,1.04,0.99
2940,92,28,2,1.04,0.99
2941,92,29,2,1.05,1.00
2942,92,30,1,1.00,1.00
2943,92,31,1,1.00,1.00
2944,92,32,1,1.00,1.00
2945,93,1,2,1.04,0.99
2946,93,2,1,1.00,1.00
2947,93,3,1,1.00,1.00
2948,93,4,2,1.03,0.99
2949,93,5,4,1.09,1.00
2950,93,6,3,1.07,0.98
2951,93,7,2,1.02,1.00
2952,93,8,3,1.10,0.79
2953,93,9,2,1.09,1.00
2954,93,10,5,1.11,0.99
2955,93,11,2,1.03,1.00
2956,93,12,2,1.06,0.99
2957,93,13,2,1.09,1.00
2958,93,14,1,1.00,1.00
2959,93,15,1,1.00,1.00
2960,93,16,3,1.41,1.00
2961,93,17,1,1.00,1.00
2962,93,18,2,1.19,1.00
2963,93,19,3,1.25,1.00
2964,93,20,2,1.53,0.58
2965,93,21,1,1.00,1.00
2966,93,22,3,1.10,1.00
2967,93,23,2,1.03,0.99
2968,93,24,2,1.06,1.00
2969,93,25,1,1.00,1.00
2970,93,26,1,1.00,0.99
2971,93,27,2,1.02,0.99
2972,93,28,2,1.08,0.98
2973,93,29,2,1.05,1.00
2974,93,30,1,1.00,1.00
2975,93,31,1,1.00,1.00
2976,93,32,1,1.00,1.00
2977,94,1,1,1.00,1.00
2978,94,2,1,1.00,1.00
2979,94,3,1,1.00,1.00
2980,94,4,1,1.00,1.00
2981,94,5,3,1.07,1.00
2982,94,6,1,1.00,1.00
2983,94,7,1,1.00,1.00
2984,94,8,2,1.11,0.82
2985,94,9,2,1.09,1.00
2986,94,10,4,1.08,1.00
2987,94,11,2,1.03,1.00
2988,94,12,2,1.04,1.00
2989,94,13,2,1.09,1.00
2990,94,14,1,1.00,1.00
2991,94,15,1,1.00,1.00
2992,94,16,3,1.41,1.00
2993,94,17,1,1.00,1.00
2994,94,18,2,1.19,1.00
2995,94,19,3,1.25,1.00
2996,94,20,2,1.62,1.00
2997,94,21,1,1.00,1.00
2998,94,22,3,1.10,1.00
2999,94,23,2,1.03,0.99
3000,94,24,3,1.08,1.00
3001,94,25,1,1.00,1.00
3002,94,26,2,1.03,1.00
3003,94,27,2,1.02,0.99
3004,94,28,1,1.00,1.00
3005,94,29,2,1.05,1.00
3006,94,30,1,1.00,1.00
3007,94,31,1,1.00,1.00
3008,94,32,1,1.00,1.00
3009,95,1,1,1.00,1.00
3010,95,2,1,1.00,1.00
3011,95,3,1,1.00,1.00
3012,95,4,1,1.00,1.00
3013,95,5,3,1.07,1.00
3014,95,6,1,1.00,1.00
3015,95,7,1,1.00,1.00
3016,95,8,2,1.50,1.00
3017,95,9,2,1.09,1.00
3018,95,10,4,1.09,1.00
3019,95,11,2,1.03,1.00
3020,95,12,2,1.06,0.99
3021,95,13,2,1.09,1.00
3022,95,14,1,1.00,1.00
3023,95,15,1,1.00,1.00
3024,95,16,3,1.41,1.00
3025,95,17,1,1.00,1.00
3026,95,18,2,1.19,1.00
3027,95,19,3,1.25,1.00
3028,95,20,2,1.75,0.90
3029,95,21,1,1.00,1.00
3030,95,22,3,1.10,1.00
3031,95,23,2,1.06,1.00
3032,95,24,3,1.08,1.00
3033,95,25,1,1.00,1.00
3034,95,26,2,1.03,1.00
3035,95,27,2,1.04,1.00
3036,95,28,2,1.11,0.97
3037,95,29,2,1.05,1.00
3038,95,30,1,1.00,1.00
3039,95,31,1,1.00,1.00
3040,95,32,1,1.00,1.00
3041,96,1,2,1.04,0.99
3042,96,2,1,1.00,1.00
3043,96,3,1,1.00,1.00
3044,96,4,2,1.03,0.99
3045,96,5,4,1.10,0.99
3046,96,6,2,1.03,0.99
3047,96,7,2,1.02,1.00
3048,96,8,2,1.11,0.82
3049,96,9,2,1.09,1.00
3050,96,10,4,1.08,1.00
3051,96,11,2,1.03,1.00
3052,96,12,1,1.00,0.99
3053,96,13,2,1.09,1.00
3054,96,14,1,1.00,1.00
3055,96,15,1,1.00,1.00
3056,96,16,3,1.41,1.00
3057,96,17,1,1.00,1.00
3058,96,18,2,1.19,1.00
3059,96,19,3,1.25,1.00
3060,96,20,2,1.62,1.00
3061,96,21,1,1.00,1.00
3062,96,22,3,1.10,1.00
3063,96,23,2,1.03,0.99
3064,96,24,2,1.06,1.00
3065,96,25,1,1.00,1.00
3066,96,26,1,1.00,0.99
3067,96,27,2,1.02,0.99
3068,96,28,2,1.04,0.99
3069,96,29,2,1.05,1.00
3070,96,30,1,1.00,1.00
3071,96,31,1,1.00,1.00
3072,96,32,1,1.00,1.00
3073,97,1,1,1.00,1.00
3074,97,2,1,1.00,1.00
3075,97,3,1,1.00,1.00
3076,97,4,1,1.00,1.00
3077,97,5,3,1.07,1.00
3078,97,6,1,1.00,1.00
3079,97,7,1,1.00,1.00
3080,97,8,2,1.50,1.00
3081,97,9,2,1.09,1.00
3082,97,10,4,1.12,0.99
3083,97,11,1,1.00,0.99
3084,97,12,2,1.04,1.00
3085,97,13,2,1.09,1.00
3086,97,14,1,1.00,1.00
3087,97,15,1,1.00,1.00
3088,97,16,3,1.41,1.00
3089,97,17,1,1.00,1.00
3090,97,18,2,1.19,1.00
3091,97,19,3,1.25,1.00
3092,97,20,2,1.62,1.00
3093,97,21,1,1.00,1.00
3094,97,22,3,1.10,1.00
3095,97,23,2,1.06,1.00
3096,97,24,3,1.08,1.00
3097,97,25,1,1.00,1.00
3098,97,26,1,1.00,0.99
3099,97,27,1,1.00,0.99
3100,97,28,2,1.04,0.99
3101,97,29,2,1.05,1.00
3102,97,30,2,1.06,0.98
3103,97,31,1,1.00,1.00
3104,97,32,1,1.00,1.00
3105,98,1,1,1.00,1.00
3106,98,2,1,1.00,1.00
3107,98,3,1,1.00,1.00
3108,98,4,1,1.00,1.00
3109,98,5,3,1.07,1.00
3110,98,6,1,1.00,1.00
3111,98,7,1,1.00,1.00
3112,98,8,2,1.50,1.00
3113,98,9,2,1.09,1.00
3114,98,10,4,1.08,1.00
3115,98,11,2,1.06,0.99
3116,98,12,2,1.04,1.00
3117,98,13,3,1.14,0.99
3118,98,14,1,1.00,1.00
3119,98,15,1,1.00,1.00
3120,98,16,3,1.41,1.00
3121,98,17,1,1.00,1.00
3122,98,18,2,1.19,1.00
3123,98,19,3,1.25,1.00
3124,98,20,2,1.62,1.00
3125,98,21,1,1.00,1.00
3126,98,22,3,1.10,1.00
3127,98,23,2,1.09,0.99
3128,98,24,3,1.08,1.00
3129,98,25,1,1.00,1.00
3130,98,26,1,1.00,0.99
3131,98,27,2,1.04,1.00
3132,98,28,2,1.08,0.98
3133,98,29,2,1.08,0.97
3134,98,30,1,1.00,1.00
3135,98,31,1,1.00,1.00
3136,98,32,1,1.00,1.00
3137,99,1,1,1.00,1.00
3138,99,2,1,1.00,1.00
3139,99,3,1,1.00,1.00
3140,99,4,1,1.00,1.00
3141,99,5,3,1.07,1.00
3142,99,6,2,1.05,0.99
3143,99,7,1,1.00,1.00
3144,99,8,2,1.14,0.81
3145,99,9,2,1.09,1.00
3146,99,10,4,1.08,1.00
3147,99,11,1,1.00,0.99
3148,99,12,2,1.06,0.99
3149,99,13,2,1.09,1.00
3150,99,14,1,1.00,1.00
3151,99,15,1,1.00,1.00
3152,99,16,3,1.41,1.00
3153,99,17,1,1.00,1.00
3154,99,18,2,1.19,1.00
3155,99,19,3,1.25,1.00
3156,99,20,2,1.62,1.00
3157,99,21,1,1.00,1.00
3158,99,22,3,1.10,1.00
3159,99,23,2,1.03,0.99
3160,99,24,2,1.06,1.00
3161,99,25,1,1.00,1.00
3162,99,26,2,1.03,1.00
3163,99,27,2,1.02,0.99
3164,99,28,1,1.00,1.00
3165,99,29,1,1.00,0.99
3166,99,30,1,1.00,1.00
3167,99,31,1,1.00,1.00
3168,99,32,1,1.00,1.00
3169,100,1,2,1.07,0.98
3170,100,2,1,1.00,1.00
3171,100,3,1,1.00,1.00
3172,100,4,2,1.03,0.99
3173,100,5,3,1.07,1.00
3174,100,6,2,1.07,0.98
3175,100,7,2,1.02,1.00
3176,100,8,1,1.00,0.81
3177,100,9,2,1.09,1.00
3178,100,10,4,1.08,1.00
3179,100,11,2,1.03,1.00
3180,100,12,1,1.00,0.99
3181,100,13,2,1.09,1.00
3182,100,14,1,1.00,1.00
3183,100,15,1,1.00,1.00
3184,100,16,3,1.41,1.00
3185,100,17,1,1.00,1.00
3186,100,18,2,1.19,1.00
3187,100,19,3,1.25,1.00
3188,100,20,2,1.62,1.00
3189,100,21,1,1.00,1.00
3190,100,22,3,1.10,1.00
3191,100,23,3,1.07,0.99
3192,100,24,3,1.08,1.00
3193,100,25,1,1.00,1.00
3194,100,26,2,1.03,1.00
3195,100,27,3,1.04,1.00
3196,100,28,2,1.04,0.99
3197,100,29,2,1.05,1.00
3198,100,30,1,1.00,1.00
3199,100,31,1,1.00,1.00
3200,100,32,1,1.00,1.00
