sample,trait,w,id,latitude_dd,longitude_dd,type,base,top,age,age_range,ageBin,layer
COUN000449|2161,ISt,0.2,2161,51.183,-2.8275917,sequences,4919,4721,4820,198,5000,10
COUN000449|2161,Pa,0.2,2161,51.183,-2.8275917,sequences,4919,4721,4820,198,5000,10
COUN000449|2161,Sa,0.2,2161,51.183,-2.8275917,sequences,4919,4721,4820,198,5000,10
COUN000449|2161,We,0.2,2161,51.183,-2.8275917,sequences,4919,4721,4820,198,5000,10
COUN000449|2162,Di,0.333333333,2162,51.183,-2.8275917,sequences,4958,4756,4857,202,5000,10
COUN000449|2162,Sa,0.333333333,2162,51.183,-2.8275917,sequences,4958,4756,4857,202,5000,10
COUN000449|2162,We,0.666666667,2162,51.183,-2.8275917,sequences,4958,4756,4857,202,5000,10
COUN000449|2163,Aq,0.2,2163,51.183,-2.8275917,sequences,4997,4791,4894,206,5000,10
COUN000449|2163,IDe,0.2,2163,51.183,-2.8275917,sequences,4997,4791,4894,206,5000,10
COUN000449|2163,ISt,0.2,2163,51.183,-2.8275917,sequences,4997,4791,4894,206,5000,10
COUN000449|2163,We,0.6,2163,51.183,-2.8275917,sequences,4997,4791,4894,206,5000,10
COUN000449|2163,Wo,0.2,2163,51.183,-2.8275917,sequences,4997,4791,4894,206,5000,10
COUN000449|2164,Aq,1,2164,51.183,-2.8275917,sequences,5037,4825,4931,212,5000,10
COUN000449|2164,ISt,0.5,2164,51.183,-2.8275917,sequences,5037,4825,4931,212,5000,10
COUN000449|2165,Aq,1,2165,51.183,-2.8275917,sequences,5077,4859,4968,218,5000,10
COUN000832|4100,Aq,0.368421053,4100,50.785,2.245,sequences,4860,4613,4736.5,247,5000,10
COUN000832|4100,Di,0.052631579,4100,50.785,2.245,sequences,4860,4613,4736.5,247,5000,10
COUN000832|4100,Du,0.210526316,4100,50.785,2.245,sequences,4860,4613,4736.5,247,5000,10
COUN000832|4100,Ha,0.052631579,4100,50.785,2.245,sequences,4860,4613,4736.5,247,5000,10
COUN000832|4100,He,0.052631579,4100,50.785,2.245,sequences,4860,4613,4736.5,247,5000,10
COUN000832|4100,IDe,0.052631579,4100,50.785,2.245,sequences,4860,4613,4736.5,247,5000,10
COUN000832|4100,IRu,0.157894737,4100,50.785,2.245,sequences,4860,4613,4736.5,247,5000,10
COUN000832|4100,ISt,0.105263158,4100,50.785,2.245,sequences,4860,4613,4736.5,247,5000,10
COUN000832|4100,Me,0.052631579,4100,50.785,2.245,sequences,4860,4613,4736.5,247,5000,10
COUN000832|4100,Pa,0.210526316,4100,50.785,2.245,sequences,4860,4613,4736.5,247,5000,10
COUN000832|4100,We,0.263157895,4100,50.785,2.245,sequences,4860,4613,4736.5,247,5000,10
COUN000832|4100,Wo,0.157894737,4100,50.785,2.245,sequences,4860,4613,4736.5,247,5000,10
COUN000935|4535,Aq,0.2,4535,51.50608,0.13352,sequences,5449,4049,4749,1400,5000,10
COUN000935|4535,He,0.133333333,4535,51.50608,0.13352,sequences,5449,4049,4749,1400,5000,10
COUN000935|4535,IRu,0.066666667,4535,51.50608,0.13352,sequences,5449,4049,4749,1400,5000,10
COUN000935|4535,ISt,0.066666667,4535,51.50608,0.13352,sequences,5449,4049,4749,1400,5000,10
COUN000935|4535,Sa,0.066666667,4535,51.50608,0.13352,sequences,5449,4049,4749,1400,5000,10
COUN000935|4535,We,0.666666667,4535,51.50608,0.13352,sequences,5449,4049,4749,1400,5000,10
COUN000935|4535,Wo,0.066666667,4535,51.50608,0.13352,sequences,5449,4049,4749,1400,5000,10
COUN000936|4537,Aq,0.227272727,4537,51.50522,0.15298,sequences,5036,4161,4598.5,875,5000,10
COUN000936|4537,Dr,0.045454545,4537,51.50522,0.15298,sequences,5036,4161,4598.5,875,5000,10
COUN000936|4537,Du,0.045454545,4537,51.50522,0.15298,sequences,5036,4161,4598.5,875,5000,10
COUN000936|4537,Ha,0.045454545,4537,51.50522,0.15298,sequences,5036,4161,4598.5,875,5000,10
COUN000936|4537,IRu,0.090909091,4537,51.50522,0.15298,sequences,5036,4161,4598.5,875,5000,10
COUN000936|4537,ISt,0.045454545,4537,51.50522,0.15298,sequences,5036,4161,4598.5,875,5000,10
COUN000936|4537,Me,0.090909091,4537,51.50522,0.15298,sequences,5036,4161,4598.5,875,5000,10
COUN000936|4537,Pa,0.045454545,4537,51.50522,0.15298,sequences,5036,4161,4598.5,875,5000,10
COUN000936|4537,We,0.454545455,4537,51.50522,0.15298,sequences,5036,4161,4598.5,875,5000,10
COUN000936|4537,Wo,0.272727273,4537,51.50522,0.15298,sequences,5036,4161,4598.5,875,5000,10
COUN000938|4542,We,1,4542,51.52192,0.16243,sequences,5449,4049,4749,1400,5000,10
COUN001205|5612,Aq,0.2,5612,52.341946,-0.5688889,sequences,4874,4713,4793.5,161,5000,10
COUN001205|5612,Ca,0.015384615,5612,52.341946,-0.5688889,sequences,4874,4713,4793.5,161,5000,10
COUN001205|5612,Di,0.153846154,5612,52.341946,-0.5688889,sequences,4874,4713,4793.5,161,5000,10
COUN001205|5612,Dr,0.030769231,5612,52.341946,-0.5688889,sequences,4874,4713,4793.5,161,5000,10
COUN001205|5612,Du,0.076923077,5612,52.341946,-0.5688889,sequences,4874,4713,4793.5,161,5000,10
COUN001205|5612,He,0.046153846,5612,52.341946,-0.5688889,sequences,4874,4713,4793.5,161,5000,10
COUN001205|5612,IDe,0.046153846,5612,52.341946,-0.5688889,sequences,4874,4713,4793.5,161,5000,10
COUN001205|5612,IRu,0.061538462,5612,52.341946,-0.5688889,sequences,4874,4713,4793.5,161,5000,10
COUN001205|5612,ISt,0.015384615,5612,52.341946,-0.5688889,sequences,4874,4713,4793.5,161,5000,10
COUN001205|5612,Me,0.138461538,5612,52.341946,-0.5688889,sequences,4874,4713,4793.5,161,5000,10
COUN001205|5612,Op,0.015384615,5612,52.341946,-0.5688889,sequences,4874,4713,4793.5,161,5000,10
COUN001205|5612,Pa,0.061538462,5612,52.341946,-0.5688889,sequences,4874,4713,4793.5,161,5000,10
COUN001205|5612,Sa,0.092307692,5612,52.341946,-0.5688889,sequences,4874,4713,4793.5,161,5000,10
COUN001205|5612,We,0.261538462,5612,52.341946,-0.5688889,sequences,4874,4713,4793.5,161,5000,10
COUN001205|5612,Wo,0.323076923,5612,52.341946,-0.5688889,sequences,4874,4713,4793.5,161,5000,10
COUN001205|5614,Aq,0.203389831,5614,52.341946,-0.5688889,sequences,4782,4259,4520.5,523,5000,10
COUN001205|5614,Ca,0.033898305,5614,52.341946,-0.5688889,sequences,4782,4259,4520.5,523,5000,10
COUN001205|5614,Di,0.13559322,5614,52.341946,-0.5688889,sequences,4782,4259,4520.5,523,5000,10
COUN001205|5614,Dr,0.016949153,5614,52.341946,-0.5688889,sequences,4782,4259,4520.5,523,5000,10
COUN001205|5614,Du,0.06779661,5614,52.341946,-0.5688889,sequences,4782,4259,4520.5,523,5000,10
COUN001205|5614,Ge,0.016949153,5614,52.341946,-0.5688889,sequences,4782,4259,4520.5,523,5000,10
COUN001205|5614,Ha,0.016949153,5614,52.341946,-0.5688889,sequences,4782,4259,4520.5,523,5000,10
COUN001205|5614,He,0.033898305,5614,52.341946,-0.5688889,sequences,4782,4259,4520.5,523,5000,10
COUN001205|5614,IDe,0.06779661,5614,52.341946,-0.5688889,sequences,4782,4259,4520.5,523,5000,10
COUN001205|5614,IRu,0.050847458,5614,52.341946,-0.5688889,sequences,4782,4259,4520.5,523,5000,10
COUN001205|5614,ISt,0.050847458,5614,52.341946,-0.5688889,sequences,4782,4259,4520.5,523,5000,10
COUN001205|5614,Me,0.237288136,5614,52.341946,-0.5688889,sequences,4782,4259,4520.5,523,5000,10
COUN001205|5614,Mo,0.016949153,5614,52.341946,-0.5688889,sequences,4782,4259,4520.5,523,5000,10
COUN001205|5614,Pa,0.06779661,5614,52.341946,-0.5688889,sequences,4782,4259,4520.5,523,5000,10
COUN001205|5614,Sa,0.050847458,5614,52.341946,-0.5688889,sequences,4782,4259,4520.5,523,5000,10
COUN001205|5614,We,0.271186441,5614,52.341946,-0.5688889,sequences,4782,4259,4520.5,523,5000,10
COUN001205|5614,Wo,0.271186441,5614,52.341946,-0.5688889,sequences,4782,4259,4520.5,523,5000,10
COUN001248|5894,Aq,0.5,5894,51.57481,-2.588401,sequences,5036,4647,4841.5,389,5000,10
COUN001248|5894,ISt,0.25,5894,51.57481,-2.588401,sequences,5036,4647,4841.5,389,5000,10
COUN001248|5894,We,0.5,5894,51.57481,-2.588401,sequences,5036,4647,4841.5,389,5000,10
COUN001248|5894,Wo,0.25,5894,51.57481,-2.588401,sequences,5036,4647,4841.5,389,5000,10
COUN001249|5895,Aq,0.333333333,5895,51.536137,-2.6413918,sequences,4847,4540,4693.5,307,5000,10
COUN001249|5895,Du,0.333333333,5895,51.536137,-2.6413918,sequences,4847,4540,4693.5,307,5000,10
COUN001249|5895,Pa,0.333333333,5895,51.536137,-2.6413918,sequences,4847,4540,4693.5,307,5000,10
COUN001249|5895,We,0.333333333,5895,51.536137,-2.6413918,sequences,4847,4540,4693.5,307,5000,10
COUN001379|6646,Wo,1,6646,53.55461,-0.956113,sequences,4784,4248,4516,536,5000,10
COUN001409|6750,Aq,0.134615385,6750,53.612213,-0.917716,sequences,5033,4864,4948.5,169,5000,10
COUN001409|6750,Di,0.057692308,6750,53.612213,-0.917716,sequences,5033,4864,4948.5,169,5000,10
COUN001409|6750,Dr,0.019230769,6750,53.612213,-0.917716,sequences,5033,4864,4948.5,169,5000,10
COUN001409|6750,Du,0.019230769,6750,53.612213,-0.917716,sequences,5033,4864,4948.5,169,5000,10
COUN001409|6750,Ha,0.019230769,6750,53.612213,-0.917716,sequences,5033,4864,4948.5,169,5000,10
COUN001409|6750,He,0.134615385,6750,53.612213,-0.917716,sequences,5033,4864,4948.5,169,5000,10
COUN001409|6750,ICo,0.038461538,6750,53.612213,-0.917716,sequences,5033,4864,4948.5,169,5000,10
COUN001409|6750,IDe,0.057692308,6750,53.612213,-0.917716,sequences,5033,4864,4948.5,169,5000,10
COUN001409|6750,IDu,0.019230769,6750,53.612213,-0.917716,sequences,5033,4864,4948.5,169,5000,10
COUN001409|6750,ISt,0.115384615,6750,53.612213,-0.917716,sequences,5033,4864,4948.5,169,5000,10
COUN001409|6750,Me,0.115384615,6750,53.612213,-0.917716,sequences,5033,4864,4948.5,169,5000,10
COUN001409|6750,Mo,0.019230769,6750,53.612213,-0.917716,sequences,5033,4864,4948.5,169,5000,10
COUN001409|6750,Pa,0.019230769,6750,53.612213,-0.917716,sequences,5033,4864,4948.5,169,5000,10
COUN001409|6750,Sa,0.019230769,6750,53.612213,-0.917716,sequences,5033,4864,4948.5,169,5000,10
COUN001409|6750,We,0.326923077,6750,53.612213,-0.917716,sequences,5033,4864,4948.5,169,5000,10
COUN001409|6750,Wo,0.403846154,6750,53.612213,-0.917716,sequences,5033,4864,4948.5,169,5000,10
COUN001409|6751,Aq,0.257142857,6751,53.612213,-0.917716,sequences,4613,4472,4542.5,141,5000,10
COUN001409|6751,Di,0.057142857,6751,53.612213,-0.917716,sequences,4613,4472,4542.5,141,5000,10
COUN001409|6751,Du,0.028571429,6751,53.612213,-0.917716,sequences,4613,4472,4542.5,141,5000,10
COUN001409|6751,He,0.142857143,6751,53.612213,-0.917716,sequences,4613,4472,4542.5,141,5000,10
COUN001409|6751,ICo,0.085714286,6751,53.612213,-0.917716,sequences,4613,4472,4542.5,141,5000,10
COUN001409|6751,IDe,0.057142857,6751,53.612213,-0.917716,sequences,4613,4472,4542.5,141,5000,10
COUN001409|6751,IRu,0.028571429,6751,53.612213,-0.917716,sequences,4613,4472,4542.5,141,5000,10
COUN001409|6751,ISt,0.142857143,6751,53.612213,-0.917716,sequences,4613,4472,4542.5,141,5000,10
COUN001409|6751,Me,0.028571429,6751,53.612213,-0.917716,sequences,4613,4472,4542.5,141,5000,10
COUN001409|6751,Op,0.028571429,6751,53.612213,-0.917716,sequences,4613,4472,4542.5,141,5000,10
COUN001409|6751,Sa,0.057142857,6751,53.612213,-0.917716,sequences,4613,4472,4542.5,141,5000,10
COUN001409|6751,We,0.457142857,6751,53.612213,-0.917716,sequences,4613,4472,4542.5,141,5000,10
COUN001409|6751,Wo,0.228571429,6751,53.612213,-0.917716,sequences,4613,4472,4542.5,141,5000,10
COUN001409|6752,Aq,0.125,6752,53.612213,-0.917716,sequences,4613,4472,4542.5,141,5000,10
COUN001409|6752,Di,0.0625,6752,53.612213,-0.917716,sequences,4613,4472,4542.5,141,5000,10
COUN001409|6752,Dr,0.03125,6752,53.612213,-0.917716,sequences,4613,4472,4542.5,141,5000,10
COUN001409|6752,He,0.1875,6752,53.612213,-0.917716,sequences,4613,4472,4542.5,141,5000,10
COUN001409|6752,ICo,0.0625,6752,53.612213,-0.917716,sequences,4613,4472,4542.5,141,5000,10
COUN001409|6752,IDe,0.0625,6752,53.612213,-0.917716,sequences,4613,4472,4542.5,141,5000,10
COUN001409|6752,ISt,0.09375,6752,53.612213,-0.917716,sequences,4613,4472,4542.5,141,5000,10
COUN001409|6752,Me,0.0625,6752,53.612213,-0.917716,sequences,4613,4472,4542.5,141,5000,10
COUN001409|6752,We,0.375,6752,53.612213,-0.917716,sequences,4613,4472,4542.5,141,5000,10
COUN001409|6752,Wo,0.40625,6752,53.612213,-0.917716,sequences,4613,4472,4542.5,141,5000,10
COUN001478|7158,Aq,0.138888889,7158,54.6001,-3.162333,sequences,5278,4418,4848,860,5000,10
COUN001478|7158,Ca,0.055555556,7158,54.6001,-3.162333,sequences,5278,4418,4848,860,5000,10
COUN001478|7158,Di,0.111111111,7158,54.6001,-3.162333,sequences,5278,4418,4848,860,5000,10
COUN001478|7158,Dr,0.055555556,7158,54.6001,-3.162333,sequences,5278,4418,4848,860,5000,10
COUN001478|7158,Du,0.055555556,7158,54.6001,-3.162333,sequences,5278,4418,4848,860,5000,10
COUN001478|7158,Ha,0.027777778,7158,54.6001,-3.162333,sequences,5278,4418,4848,860,5000,10
COUN001478|7158,He,0.027777778,7158,54.6001,-3.162333,sequences,5278,4418,4848,860,5000,10
COUN001478|7158,IDe,0.055555556,7158,54.6001,-3.162333,sequences,5278,4418,4848,860,5000,10
COUN001478|7158,ISt,0.027777778,7158,54.6001,-3.162333,sequences,5278,4418,4848,860,5000,10
COUN001478|7158,Me,0.055555556,7158,54.6001,-3.162333,sequences,5278,4418,4848,860,5000,10
COUN001478|7158,Mo,0.027777778,7158,54.6001,-3.162333,sequences,5278,4418,4848,860,5000,10
COUN001478|7158,Pa,0.027777778,7158,54.6001,-3.162333,sequences,5278,4418,4848,860,5000,10
COUN001478|7158,Sa,0.055555556,7158,54.6001,-3.162333,sequences,5278,4418,4848,860,5000,10
COUN001478|7158,We,0.166666667,7158,54.6001,-3.162333,sequences,5278,4418,4848,860,5000,10
COUN001478|7158,Wo,0.5,7158,54.6001,-3.162333,sequences,5278,4418,4848,860,5000,10
COUN001597|7703,Du,0.111111111,7703,52.18835,1.0004989,sequences,4706,4421,4563.5,285,5000,10
COUN001597|7703,Me,0.111111111,7703,52.18835,1.0004989,sequences,4706,4421,4563.5,285,5000,10
COUN001597|7703,Pa,0.222222222,7703,52.18835,1.0004989,sequences,4706,4421,4563.5,285,5000,10
COUN001597|7703,We,0.666666667,7703,52.18835,1.0004989,sequences,4706,4421,4563.5,285,5000,10
COUN000022|24,Aq,0.291666667,24,51.139446,-2.796111,sequences,5464,4892,5178,572,5500,11
COUN000022|24,Di,0.041666667,24,51.139446,-2.796111,sequences,5464,4892,5178,572,5500,11
COUN000022|24,Dr,0.0625,24,51.139446,-2.796111,sequences,5464,4892,5178,572,5500,11
COUN000022|24,Du,0.020833333,24,51.139446,-2.796111,sequences,5464,4892,5178,572,5500,11
COUN000022|24,Ge,0.020833333,24,51.139446,-2.796111,sequences,5464,4892,5178,572,5500,11
COUN000022|24,He,0.020833333,24,51.139446,-2.796111,sequences,5464,4892,5178,572,5500,11
COUN000022|24,IDe,0.104166667,24,51.139446,-2.796111,sequences,5464,4892,5178,572,5500,11
COUN000022|24,ISt,0.125,24,51.139446,-2.796111,sequences,5464,4892,5178,572,5500,11
COUN000022|24,Me,0.083333333,24,51.139446,-2.796111,sequences,5464,4892,5178,572,5500,11
COUN000022|24,Mo,0.020833333,24,51.139446,-2.796111,sequences,5464,4892,5178,572,5500,11
COUN000022|24,Sa,0.0625,24,51.139446,-2.796111,sequences,5464,4892,5178,572,5500,11
COUN000022|24,We,0.3125,24,51.139446,-2.796111,sequences,5464,4892,5178,572,5500,11
COUN000022|24,Wo,0.3125,24,51.139446,-2.796111,sequences,5464,4892,5178,572,5500,11
COUN000150|569,Aq,0.333333333,569,53.55,-0.9388889,sequences,5567,5367,5467,200,5500,11
COUN000150|569,IDe,0.111111111,569,53.55,-0.9388889,sequences,5567,5367,5467,200,5500,11
COUN000150|569,ISt,0.111111111,569,53.55,-0.9388889,sequences,5567,5367,5467,200,5500,11
COUN000150|569,We,0.333333333,569,53.55,-0.9388889,sequences,5567,5367,5467,200,5500,11
COUN000150|569,Wo,0.444444444,569,53.55,-0.9388889,sequences,5567,5367,5467,200,5500,11
COUN000449|2166,Aq,0.25,2166,51.183,-2.8275917,sequences,5116,4893,5004.5,223,5500,11
COUN000449|2166,Di,0.25,2166,51.183,-2.8275917,sequences,5116,4893,5004.5,223,5500,11
COUN000449|2166,Sa,0.25,2166,51.183,-2.8275917,sequences,5116,4893,5004.5,223,5500,11
COUN000449|2166,We,0.5,2166,51.183,-2.8275917,sequences,5116,4893,5004.5,223,5500,11
COUN000449|2167,Aq,0.666666667,2167,51.183,-2.8275917,sequences,5154,4928,5041,226,5500,11
COUN000449|2167,ISt,0.333333333,2167,51.183,-2.8275917,sequences,5154,4928,5041,226,5500,11
COUN000449|2167,We,0.333333333,2167,51.183,-2.8275917,sequences,5154,4928,5041,226,5500,11
COUN000449|2168,We,1,2168,51.183,-2.8275917,sequences,5194,4961,5077.5,233,5500,11
COUN000449|2169,Aq,0.5,2169,51.183,-2.8275917,sequences,5235,4997,5116,238,5500,11
COUN000449|2169,We,0.5,2169,51.183,-2.8275917,sequences,5235,4997,5116,238,5500,11
COUN000449|2170,Aq,0.428571429,2170,51.183,-2.8275917,sequences,5273,5032,5152.5,241,5500,11
COUN000449|2170,Du,0.142857143,2170,51.183,-2.8275917,sequences,5273,5032,5152.5,241,5500,11
COUN000449|2170,ISt,0.285714286,2170,51.183,-2.8275917,sequences,5273,5032,5152.5,241,5500,11
COUN000449|2170,Me,0.142857143,2170,51.183,-2.8275917,sequences,5273,5032,5152.5,241,5500,11
COUN000449|2170,Pa,0.142857143,2170,51.183,-2.8275917,sequences,5273,5032,5152.5,241,5500,11
COUN000449|2170,We,0.428571429,2170,51.183,-2.8275917,sequences,5273,5032,5152.5,241,5500,11
COUN000449|2171,Me,1,2171,51.183,-2.8275917,sequences,5312,5068,5190,244,5500,11
COUN000449|2171,We,1,2171,51.183,-2.8275917,sequences,5312,5068,5190,244,5500,11
COUN000449|2172,Aq,0.25,2172,51.183,-2.8275917,sequences,5352,5103,5227.5,249,5500,11
COUN000449|2172,Ha,0.125,2172,51.183,-2.8275917,sequences,5352,5103,5227.5,249,5500,11
COUN000449|2172,ISt,0.125,2172,51.183,-2.8275917,sequences,5352,5103,5227.5,249,5500,11
COUN000449|2172,Me,0.125,2172,51.183,-2.8275917,sequences,5352,5103,5227.5,249,5500,11
COUN000449|2172,We,0.625,2172,51.183,-2.8275917,sequences,5352,5103,5227.5,249,5500,11
COUN000449|2173,Aq,0.125,2173,51.183,-2.8275917,sequences,5393,5137,5265,256,5500,11
COUN000449|2173,We,0.75,2173,51.183,-2.8275917,sequences,5393,5137,5265,256,5500,11
COUN000449|2173,Wo,0.125,2173,51.183,-2.8275917,sequences,5393,5137,5265,256,5500,11
COUN000449|2174,Aq,0.2,2174,51.183,-2.8275917,sequences,5433,5172,5302.5,261,5500,11
COUN000449|2174,Ha,0.1,2174,51.183,-2.8275917,sequences,5433,5172,5302.5,261,5500,11
COUN000449|2174,ISt,0.2,2174,51.183,-2.8275917,sequences,5433,5172,5302.5,261,5500,11
COUN000449|2174,Me,0.1,2174,51.183,-2.8275917,sequences,5433,5172,5302.5,261,5500,11
COUN000449|2174,We,0.7,2174,51.183,-2.8275917,sequences,5433,5172,5302.5,261,5500,11
COUN000449|2175,Aq,0.285714286,2175,51.183,-2.8275917,sequences,5474,5206,5340,268,5500,11
COUN000449|2175,Ha,0.142857143,2175,51.183,-2.8275917,sequences,5474,5206,5340,268,5500,11
COUN000449|2175,ISt,0.142857143,2175,51.183,-2.8275917,sequences,5474,5206,5340,268,5500,11
COUN000449|2175,We,0.571428571,2175,51.183,-2.8275917,sequences,5474,5206,5340,268,5500,11
COUN000449|2176,Aq,0.3,2176,51.183,-2.8275917,sequences,5516,5241,5378.5,275,5500,11
COUN000449|2176,Ha,0.1,2176,51.183,-2.8275917,sequences,5516,5241,5378.5,275,5500,11
COUN000449|2176,ISt,0.2,2176,51.183,-2.8275917,sequences,5516,5241,5378.5,275,5500,11
COUN000449|2176,We,0.6,2176,51.183,-2.8275917,sequences,5516,5241,5378.5,275,5500,11
COUN000449|2176,Wo,0.1,2176,51.183,-2.8275917,sequences,5516,5241,5378.5,275,5500,11
COUN000449|2177,We,1,2177,51.183,-2.8275917,sequences,5556,5274,5415,282,5500,11
COUN000449|2178,Du,0.083333333,2178,51.183,-2.8275917,sequences,5598,5308,5453,290,5500,11
COUN000449|2178,Ha,0.083333333,2178,51.183,-2.8275917,sequences,5598,5308,5453,290,5500,11
COUN000449|2178,Pa,0.083333333,2178,51.183,-2.8275917,sequences,5598,5308,5453,290,5500,11
COUN000449|2178,We,0.666666667,2178,51.183,-2.8275917,sequences,5598,5308,5453,290,5500,11
COUN000449|2178,Wo,0.166666667,2178,51.183,-2.8275917,sequences,5598,5308,5453,290,5500,11
COUN000449|2179,We,1,2179,51.183,-2.8275917,sequences,5638,5343,5490.5,295,5500,11
COUN000708|3316,Aq,0.3,3316,52.568333,-1.7358333,sequences,5710,4883,5296.5,827,5500,11
COUN000708|3316,Di,0.05,3316,52.568333,-1.7358333,sequences,5710,4883,5296.5,827,5500,11
COUN000708|3316,Dr,0.05,3316,52.568333,-1.7358333,sequences,5710,4883,5296.5,827,5500,11
COUN000708|3316,Du,0.075,3316,52.568333,-1.7358333,sequences,5710,4883,5296.5,827,5500,11
COUN000708|3316,He,0.05,3316,52.568333,-1.7358333,sequences,5710,4883,5296.5,827,5500,11
COUN000708|3316,IDe,0.075,3316,52.568333,-1.7358333,sequences,5710,4883,5296.5,827,5500,11
COUN000708|3316,IRu,0.1,3316,52.568333,-1.7358333,sequences,5710,4883,5296.5,827,5500,11
COUN000708|3316,ISt,0.075,3316,52.568333,-1.7358333,sequences,5710,4883,5296.5,827,5500,11
COUN000708|3316,Me,0.125,3316,52.568333,-1.7358333,sequences,5710,4883,5296.5,827,5500,11
COUN000708|3316,Pa,0.1,3316,52.568333,-1.7358333,sequences,5710,4883,5296.5,827,5500,11
COUN000708|3316,Sa,0.025,3316,52.568333,-1.7358333,sequences,5710,4883,5296.5,827,5500,11
COUN000708|3316,We,0.2,3316,52.568333,-1.7358333,sequences,5710,4883,5296.5,827,5500,11
COUN000708|3316,Wo,0.325,3316,52.568333,-1.7358333,sequences,5710,4883,5296.5,827,5500,11
COUN001346|6333,Aq,0.615384615,6333,51.520313,0.176463,sequences,5280,4840,5060,440,5500,11
COUN001346|6333,He,0.076923077,6333,51.520313,0.176463,sequences,5280,4840,5060,440,5500,11
COUN001346|6333,ISt,0.461538462,6333,51.520313,0.176463,sequences,5280,4840,5060,440,5500,11
COUN001346|6333,Me,0.076923077,6333,51.520313,0.176463,sequences,5280,4840,5060,440,5500,11
COUN001346|6333,We,0.230769231,6333,51.520313,0.176463,sequences,5280,4840,5060,440,5500,11
COUN001346|6333,Wo,0.076923077,6333,51.520313,0.176463,sequences,5280,4840,5060,440,5500,11
COUN001346|6334,Aq,0.333333333,6334,51.520313,0.176463,sequences,5590,4980,5285,610,5500,11
COUN001346|6334,ISt,0.333333333,6334,51.520313,0.176463,sequences,5590,4980,5285,610,5500,11
COUN001346|6334,We,0.666666667,6334,51.520313,0.176463,sequences,5590,4980,5285,610,5500,11
COUN001409|6749,Aq,0.333333333,6749,53.612213,-0.917716,sequences,5458,5248,5353,210,5500,11
COUN001409|6749,He,0.222222222,6749,53.612213,-0.917716,sequences,5458,5248,5353,210,5500,11
COUN001409|6749,ISt,0.333333333,6749,53.612213,-0.917716,sequences,5458,5248,5353,210,5500,11
COUN001409|6749,We,0.444444444,6749,53.612213,-0.917716,sequences,5458,5248,5353,210,5500,11
COUN001409|6749,Wo,0.222222222,6749,53.612213,-0.917716,sequences,5458,5248,5353,210,5500,11
COUN001535|7417,Aq,0.222222222,7417,51.49346,-0.66388965,sequences,5605,5335,5470,270,5500,11
COUN001535|7417,Di,0.138888889,7417,51.49346,-0.66388965,sequences,5605,5335,5470,270,5500,11
COUN001535|7417,Du,0.055555556,7417,51.49346,-0.66388965,sequences,5605,5335,5470,270,5500,11
COUN001535|7417,He,0.083333333,7417,51.49346,-0.66388965,sequences,5605,5335,5470,270,5500,11
COUN001535|7417,IDe,0.027777778,7417,51.49346,-0.66388965,sequences,5605,5335,5470,270,5500,11
COUN001535|7417,IDu,0.027777778,7417,51.49346,-0.66388965,sequences,5605,5335,5470,270,5500,11
COUN001535|7417,IRu,0.111111111,7417,51.49346,-0.66388965,sequences,5605,5335,5470,270,5500,11
COUN001535|7417,ISt,0.027777778,7417,51.49346,-0.66388965,sequences,5605,5335,5470,270,5500,11
COUN001535|7417,Me,0.138888889,7417,51.49346,-0.66388965,sequences,5605,5335,5470,270,5500,11
COUN001535|7417,Pa,0.111111111,7417,51.49346,-0.66388965,sequences,5605,5335,5470,270,5500,11
COUN001535|7417,Sa,0.111111111,7417,51.49346,-0.66388965,sequences,5605,5335,5470,270,5500,11
COUN001535|7417,We,0.305555556,7417,51.49346,-0.66388965,sequences,5605,5335,5470,270,5500,11
COUN001535|7417,Wo,0.166666667,7417,51.49346,-0.66388965,sequences,5605,5335,5470,270,5500,11
COUN001535|7418,Aq,0.208333333,7418,51.49346,-0.66388965,sequences,5278,4859,5068.5,419,5500,11
COUN001535|7418,Di,0.0625,7418,51.49346,-0.66388965,sequences,5278,4859,5068.5,419,5500,11
COUN001535|7418,Dr,0.020833333,7418,51.49346,-0.66388965,sequences,5278,4859,5068.5,419,5500,11
COUN001535|7418,Du,0.083333333,7418,51.49346,-0.66388965,sequences,5278,4859,5068.5,419,5500,11
COUN001535|7418,Ha,0.0625,7418,51.49346,-0.66388965,sequences,5278,4859,5068.5,419,5500,11
COUN001535|7418,He,0.041666667,7418,51.49346,-0.66388965,sequences,5278,4859,5068.5,419,5500,11
COUN001535|7418,IDe,0.0625,7418,51.49346,-0.66388965,sequences,5278,4859,5068.5,419,5500,11
COUN001535|7418,IDu,0.041666667,7418,51.49346,-0.66388965,sequences,5278,4859,5068.5,419,5500,11
COUN001535|7418,IRu,0.104166667,7418,51.49346,-0.66388965,sequences,5278,4859,5068.5,419,5500,11
COUN001535|7418,ISt,0.020833333,7418,51.49346,-0.66388965,sequences,5278,4859,5068.5,419,5500,11
COUN001535|7418,Me,0.145833333,7418,51.49346,-0.66388965,sequences,5278,4859,5068.5,419,5500,11
COUN001535|7418,Op,0.020833333,7418,51.49346,-0.66388965,sequences,5278,4859,5068.5,419,5500,11
COUN001535|7418,Pa,0.104166667,7418,51.49346,-0.66388965,sequences,5278,4859,5068.5,419,5500,11
COUN001535|7418,Sa,0.0625,7418,51.49346,-0.66388965,sequences,5278,4859,5068.5,419,5500,11
