,experiment,layer_id,numModules,Perplexity,jaccard
2014,63,30,1,1,1
2015,63,31,1,1,1
2016,63,32,1,1,1
2017,64,1,2,1.219590618,0.9275
2018,64,2,2,1.28262695,0.902376033
2019,64,3,1,1,1
2020,64,4,2,1.903743547,0.602123085
2021,64,5,1,1,1
2022,64,6,1,1,1
2023,64,7,1,1,1
2024,64,8,2,1.432534349,0.839102217
2025,64,9,4,3.995006958,0.253877551
2026,64,10,1,1,1
2027,64,11,1,1,1
2028,64,12,1,1,1
2029,64,13,1,1,1
2030,64,14,2,1.796701742,0.665289256
2031,64,15,1,1,1
2032,64,16,2,1.369563672,0.866213152
2033,64,17,1,1,1
2034,64,18,1,1,1
2035,64,19,1,1,1
2036,64,20,1,1,1
2037,64,21,2,1.649384888,0.74
2038,64,22,1,1,1
2039,64,23,1,1,1
2040,64,24,1,1,1
2041,64,25,1,1,1
2042,64,26,1,1,1
2043,64,27,1,1,1
2044,64,28,1,1,1
2045,64,29,2,1.998628415,0.509602195
2046,64,30,1,1,1
2047,64,31,1,1,1
2048,64,32,1,1,1
2049,65,1,2,1.219590618,0.9275
2050,65,2,2,1.28262695,0.902376033
2051,65,3,1,1,1
2052,65,4,1,1,1
2053,65,5,1,1,1
2054,65,6,1,1,1
2055,65,7,1,1,1
2056,65,8,2,1.432534349,0.839102217
2057,65,9,2,1.711798227,0.709387755
2058,65,10,1,1,1
2059,65,11,1,1,1
2060,65,12,1,1,1
2061,65,13,1,1,1
2062,65,14,2,1.796701742,0.665289256
2063,65,15,1,1,1
2064,65,16,2,1.627284557,0.750566893
2065,65,17,3,2.032192496,0.685941043
2066,65,18,1,1,1
2067,65,19,2,1.521175467,0.799725652
2068,65,20,2,1.343716378,0.877126654
2069,65,21,2,1.526090273,0.7975
2070,65,22,1,1,1
2071,65,23,1,1,1
2072,65,24,1,1,1
2073,65,25,1,1,1
2074,65,26,1,1,1
2075,65,27,1,1,1
2076,65,28,1,1,1
2077,65,29,2,1.302195976,0.894375857
2078,65,30,1,1,1
2079,65,31,1,1,1
2080,65,32,1,1,1
2081,66,1,1,1,1
2082,66,2,2,1.28262695,0.902376033
2083,66,3,1,1,1
2084,66,4,1,1,1
2085,66,5,1,1,1
2086,66,6,1,1,1
2087,66,7,1,1,1
2088,66,8,1,1,1
2089,66,9,2,1.649384888,0.74
2090,66,10,1,1,1
2091,66,11,1,1,1
2092,66,12,1,1,1
2093,66,13,1,1,1
2094,66,14,2,1.796701742,0.665289256
2095,66,15,1,1,1
2096,66,16,1,1,1
2097,66,17,1,1,1
2098,66,18,1,1,1
2099,66,19,1,1,1
2100,66,20,1,1,1
2101,66,21,1,1,1
2102,66,22,1,1,1
2103,66,23,1,1,1
2104,66,24,1,1,1
2105,66,25,1,1,1
2106,66,26,1,1,1
2107,66,27,1,1,1
2108,66,28,1,1,1
2109,66,29,1,1,1
2110,66,30,1,1,1
2111,66,31,1,1,1
2112,66,32,1,1,1
2113,67,1,1,1,1
2114,67,2,2,1.28262695,0.902376033
2115,67,3,1,1,1
2116,67,4,1,1,1
2117,67,5,1,1,1
2118,67,6,1,1,1
2119,67,7,1,1,1
2120,67,8,1,1,1
2121,67,9,5,4.528532341,0.259183673
2122,67,10,1,1,1
2123,67,11,1,1,1
2124,67,12,1,1,1
2125,67,13,1,1,1
2126,67,14,2,1.796701742,0.665289256
2127,67,15,1,1,1
2128,67,16,4,3.130605652,0.446712018
2129,67,17,2,1.627284557,0.750566893
2130,67,18,1,1,1
2131,67,19,2,1.521175467,0.799725652
2132,67,20,1,1,1
2133,67,21,2,1.526090273,0.7975
2134,67,22,1,1,1
2135,67,23,1,1,1
2136,67,24,1,1,1
2137,67,25,1,1,1
2138,67,26,1,1,1
2139,67,27,1,1,1
2140,67,28,1,1,1
2141,67,29,1,1,1
2142,67,30,1,1,1
2143,67,31,1,1,1
2144,67,32,1,1,1
2145,68,1,1,1,1
2146,68,2,2,1.28262695,0.902376033
2147,68,3,1,1,1
2148,68,4,1,1,1
2149,68,5,1,1,1
2150,68,6,1,1,1
2151,68,7,1,1,1
2152,68,8,2,1.36271262,0.869118442
2153,68,9,4,3.180706606,0.43877551
2154,68,10,1,1,1
2155,68,11,1,1,1
2156,68,12,1,1,1
2157,68,13,1,1,1
2158,68,14,2,1.796701742,0.665289256
2159,68,15,1,1,1
2160,68,16,1,1,1
2161,68,17,1,1,1
2162,68,18,1,1,1
2163,68,19,1,1,1
2164,68,20,1,1,1
2165,68,21,2,1.526090273,0.7975
2166,68,22,1,1,1
2167,68,23,1,1,1
2168,68,24,1,1,1
2169,68,25,1,1,1
2170,68,26,1,1,1
2171,68,27,1,1,1
2172,68,28,1,1,1
2173,68,29,1,1,1
2174,68,30,1,1,1
2175,68,31,1,1,1
2176,68,32,1,1,1
2177,69,1,1,1,1
2178,69,2,2,1.28262695,0.902376033
2179,69,3,1,1,1
2180,69,4,1,1,1
2181,69,5,1,1,1
2182,69,6,1,1,1
2183,69,7,1,1,1
2184,69,8,2,1.497981095,0.810167658
2185,69,9,3,2.797062133,0.448571429
2186,69,10,1,1,1
2187,69,11,1,1,1
2188,69,12,1,1,1
2189,69,13,1,1,1
2190,69,14,2,1.796701742,0.665289256
2191,69,15,1,1,1
2192,69,16,4,3.439471164,0.319727891
2193,69,17,2,1.627284557,0.750566893
2194,69,18,1,1,1
2195,69,19,4,2.498670618,0.615912209
2196,69,20,1,1,1
2197,69,21,1,1,1
2198,69,22,1,1,1
2199,69,23,1,1,1
2200,69,24,1,1,1
2201,69,25,1,1,1
2202,69,26,1,1,1
2203,69,27,1,1,1
2204,69,28,1,1,1
2205,69,29,2,1.998628415,0.509602195
2206,69,30,1,1,1
2207,69,31,1,1,1
2208,69,32,1,1,1
2209,70,1,1,1,1
2210,70,2,3,1.538072083,0.839359504
2211,70,3,1,1,1
2212,70,4,1,1,1
2213,70,5,1,1,1
2214,70,6,1,1,1
2215,70,7,1,1,1
2216,70,8,2,1.497981095,0.810167658
2217,70,9,3,2.797062133,0.448571429
2218,70,10,1,1,1
2219,70,11,1,1,1
2220,70,12,1,1,1
2221,70,13,1,1,1
2222,70,14,2,1.796701742,0.665289256
2223,70,15,1,1,1
2224,70,16,1,1,1
2225,70,17,1,1,1
2226,70,18,1,1,1
2227,70,19,1,1,1
2228,70,20,1,1,1
2229,70,21,2,1.526090273,0.7975
2230,70,22,1,1,1
2231,70,23,1,1,1
2232,70,24,1,1,1
2233,70,25,1,1,1
2234,70,26,1,1,1
2235,70,27,1,1,1
2236,70,28,1,1,1
2237,70,29,1,1,1
2238,70,30,3,2.816121435,0.425170068
2239,70,31,1,1,1
2240,70,32,1,1,1
2241,71,1,1,1,1
2242,71,2,2,1.28262695,0.902376033
2243,71,3,1,1,1
2244,71,4,2,1.88260999,0.615694706
2245,71,5,1,1,1
2246,71,6,1,1,1
2247,71,7,1,1,1
2248,71,8,1,1,1
2249,71,9,1,1,1
2250,71,10,1,1,1
2251,71,11,1,1,1
2252,71,12,1,1,1
2253,71,13,1,1,1
2254,71,14,2,1.796701742,0.665289256
2255,71,15,1,1,1
2256,71,16,1,1,1
2257,71,17,1,1,1
2258,71,18,1,1,1
2259,71,19,1,1,1
2260,71,20,1,1,1
2261,71,21,2,1.526090273,0.7975
2262,71,22,1,1,1
2263,71,23,1,1,1
2264,71,24,1,1,1
2265,71,25,1,1,1
2266,71,26,1,1,1
2267,71,27,1,1,1
2268,71,28,1,1,1
2269,71,29,1,1,1
2270,71,30,1,1,1
2271,71,31,1,1,1
2272,71,32,1,1,1
2273,72,1,1,1,1
2274,72,2,5,3.186578766,0.518595041
2275,72,3,2,1.26338125,0.91015625
2276,72,4,1,1,1
2277,72,5,1,1,1
2278,72,6,1,1,1
2279,72,7,1,1,1
2280,72,8,2,1.432534349,0.839102217
2281,72,9,4,3.180706606,0.43877551
2282,72,10,1,1,1
2283,72,11,1,1,1
2284,72,12,1,1,1
2285,72,13,1,1,1
2286,72,14,2,1.796701742,0.665289256
2287,72,15,1,1,1
2288,72,16,4,3.823027282,0.327664399
2289,72,17,2,1.818968512,0.653061224
2290,72,18,1,1,1
2291,72,19,2,1.521175467,0.799725652
2292,72,20,3,2.506692069,0.47731569
2293,72,21,2,1.526090273,0.7975
2294,72,22,2,1.26338125,0.91015625
2295,72,23,1,1,1
2296,72,24,1,1,1
2297,72,25,1,1,1
2298,72,26,1,1,1
2299,72,27,1,1,1
2300,72,28,1,1,1
2301,72,29,1,1,1
2302,72,30,1,1,1
2303,72,31,1,1,1
2304,72,32,1,1,1
2305,73,1,1,1,1
2306,73,2,2,1.28262695,0.902376033
2307,73,3,1,1,1
2308,73,4,1,1,1
2309,73,5,1,1,1
2310,73,6,1,1,1
2311,73,7,1,1,1
2312,73,8,2,1.497981095,0.810167658
2313,73,9,4,3.995006958,0.253877551
2314,73,10,1,1,1
2315,73,11,1,1,1
2316,73,12,1,1,1
2317,73,13,1,1,1
2318,73,14,2,1.796701742,0.665289256
2319,73,15,1,1,1
2320,73,16,1,1,1
2321,73,17,1,1,1
2322,73,18,2,1.818968512,0.653061224
2323,73,19,1,1,1
2324,73,20,1,1,1
2325,73,21,2,1.649384888,0.74
2326,73,22,1,1,1
2327,73,23,1,1,1
2328,73,24,1,1,1
2329,73,25,1,1,1
2330,73,26,1,1,1
2331,73,27,1,1,1
2332,73,28,1,1,1
2333,73,29,1,1,1
2334,73,30,1,1,1
2335,73,31,1,1,1
2336,73,32,1,1,1
2337,74,1,1,1,1
2338,74,2,2,1.28262695,0.902376033
2339,74,3,1,1,1
2340,74,4,1,1,1
2341,74,5,1,1,1
2342,74,6,1,1,1
2343,74,7,1,1,1
2344,74,8,1,1,1
2345,74,9,1,1,1
2346,74,10,1,1,1
2347,74,11,1,1,1
2348,74,12,1,1,1
2349,74,13,1,1,1
2350,74,14,2,1.796701742,0.665289256
2351,74,15,1,1,1
2352,74,16,1,1,1
2353,74,17,2,1.627284557,0.750566893
2354,74,18,1,1,1
2355,74,19,2,1.521175467,0.799725652
2356,74,20,1,1,1
2357,74,21,2,1.526090273,0.7975
2358,74,22,1,1,1
2359,74,23,1,1,1
2360,74,24,1,1,1
2361,74,25,1,1,1
2362,74,26,1,1,1
2363,74,27,1,1,1
2364,74,28,1,1,1
2365,74,29,2,1.302195976,0.894375857
2366,74,30,1,1,1
2367,74,31,1,1,1
2368,74,32,1,1,1
2369,75,1,1,1,1
2370,75,2,2,1.28262695,0.902376033
2371,75,3,1,1,1
2372,75,4,1,1,1
2373,75,5,1,1,1
2374,75,6,1,1,1
2375,75,7,1,1,1
2376,75,8,1,1,1
2377,75,9,4,3.346680609,0.393877551
2378,75,10,1,1,1
2379,75,11,1,1,1
2380,75,12,1,1,1
2381,75,13,1,1,1
2382,75,14,2,1.796701742,0.665289256
2383,75,15,1,1,1
2384,75,16,3,2.979591582,0.359410431
2385,75,17,1,1,1
2386,75,18,1,1,1
2387,75,19,1,1,1
2388,75,20,1,1,1
2389,75,21,2,1.526090273,0.7975
2390,75,22,1,1,1
2391,75,23,1,1,1
2392,75,24,1,1,1
2393,75,25,1,1,1
2394,75,26,1,1,1
2395,75,27,1,1,1
2396,75,28,1,1,1
2397,75,29,1,1,1
2398,75,30,1,1,1
2399,75,31,1,1,1
2400,75,32,1,1,1
2401,76,1,1,1,1
2402,76,2,1,1,1
2403,76,3,1,1,1
2404,76,4,1,1,1
2405,76,5,1,1,1
2406,76,6,1,1,1
2407,76,7,1,1,1
2408,76,8,1,1,1
2409,76,9,1,1,1
2410,76,10,1,1,1
2411,76,11,1,1,1
2412,76,12,1,1,1
2413,76,13,1,1,1
2414,76,14,2,1.796701742,0.665289256
2415,76,15,1,1,1
2416,76,16,4,3.493711428,0.400226757
2417,76,17,1,1,1
2418,76,18,2,1.889881575,0.611111111
2419,76,19,1,1,1
2420,76,20,2,1.952924443,0.566162571
2421,76,21,2,1.526090273,0.7975
2422,76,22,2,1.26338125,0.91015625
2423,76,23,1,1,1
2424,76,24,1,1,1
2425,76,25,1,1,1
2426,76,26,1,1,1
2427,76,27,1,1,1
2428,76,28,1,1,1
2429,76,29,3,2.472213884,0.458161866
2430,76,30,1,1,1
2431,76,31,1,1,1
2432,76,32,1,1,1
2433,77,1,1,1,1
2434,77,2,2,1.28262695,0.902376033
2435,77,3,1,1,1
2436,77,4,1,1,1
2437,77,5,1,1,1
2438,77,6,1,1,1
2439,77,7,1,1,1
2440,77,8,2,1.432534349,0.839102217
2441,77,9,1,1,1
2442,77,10,1,1,1
2443,77,11,1,1,1
2444,77,12,1,1,1
2445,77,13,1,1,1
2446,77,14,2,1.796701742,0.665289256
2447,77,15,1,1,1
2448,77,16,3,2.979591582,0.359410431
2449,77,17,1,1,1
2450,77,18,1,1,1
2451,77,19,2,1.698433234,0.716049383
2452,77,20,1,1,1
2453,77,21,1,1,1
2454,77,22,1,1,1
2455,77,23,1,1,1
2456,77,24,1,1,1
2457,77,25,1,1,1
2458,77,26,1,1,1
2459,77,27,1,1,1
2460,77,28,1,1,1
2461,77,29,1,1,1
2462,77,30,1,1,1
2463,77,31,2,1.70908799,0.710743802
2464,77,32,1,1,1
2465,78,1,1,1,1
2466,78,2,2,1.28262695,0.902376033
2467,78,3,1,1,1
2468,78,4,1,1,1
2469,78,5,1,1,1
2470,78,6,1,1,1
2471,78,7,1,1,1
2472,78,8,1,1,1
2473,78,9,1,1,1
2474,78,10,1,1,1
2475,78,11,1,1,1
2476,78,12,1,1,1
2477,78,13,1,1,1
2478,78,14,2,1.796701742,0.665289256
2479,78,15,1,1,1
2480,78,16,1,1,1
2481,78,17,1,1,1
2482,78,18,3,2.407891217,0.546485261
2483,78,19,3,1.685684715,0.794238683
2484,78,20,1,1,1
2485,78,21,1,1,1
2486,78,22,1,1,1
2487,78,23,1,1,1
2488,78,24,1,1,1
2489,78,25,1,1,1
2490,78,26,1,1,1
2491,78,27,1,1,1
2492,78,28,1,1,1
2493,78,29,1,1,1
2494,78,30,1,1,1
2495,78,31,1,1,1
2496,78,32,1,1,1
2497,79,1,2,1.219590618,0.9275
2498,79,2,2,1.28262695,0.902376033
2499,79,3,1,1,1
2500,79,4,1,1,1
2501,79,5,1,1,1
2502,79,6,1,1,1
2503,79,7,1,1,1
2504,79,8,1,1,1
2505,79,9,4,3.180706606,0.43877551
2506,79,10,1,1,1
2507,79,11,1,1,1
2508,79,12,1,1,1
2509,79,13,1,1,1
2510,79,14,2,1.796701742,0.665289256
2511,79,15,1,1,1
2512,79,16,1,1,1
2513,79,17,1,1,1
2514,79,18,1,1,1
2515,79,19,1,1,1
2516,79,20,1,1,1
2517,79,21,1,1,1
2518,79,22,1,1,1
2519,79,23,1,1,1
2520,79,24,1,1,1
2521,79,25,1,1,1
2522,79,26,1,1,1
2523,79,27,1,1,1
2524,79,28,1,1,1
2525,79,29,1,1,1
2526,79,30,1,1,1
2527,79,31,1,1,1
2528,79,32,1,1,1
2529,80,1,1,1,1
2530,80,2,2,1.28262695,0.902376033
2531,80,3,1,1,1
2532,80,4,1,1,1
2533,80,5,1,1,1
2534,80,6,1,1,1
2535,80,7,1,1,1
2536,80,8,2,1.497981095,0.810167658
2537,80,9,4,3.982318364,0.268979592
2538,80,10,1,1,1
2539,80,11,1,1,1
2540,80,12,1,1,1
2541,80,13,1,1,1
2542,80,14,2,1.796701742,0.665289256
2543,80,15,1,1,1
2544,80,16,1,1,1
2545,80,17,1,1,1
2546,80,18,1,1,1
2547,80,19,1,1,1
2548,80,20,1,1,1
2549,80,21,1,1,1
2550,80,22,1,1,1
2551,80,23,1,1,1
2552,80,24,1,1,1
2553,80,25,1,1,1
2554,80,26,1,1,1
2555,80,27,1,1,1
2556,80,28,1,1,1
2557,80,29,2,1.987666975,0.530864198
2558,80,30,1,1,1
2559,80,31,1,1,1
2560,80,32,1,1,1
2561,81,1,1,1,1
2562,81,2,2,1.28262695,0.902376033
2563,81,3,1,1,1
2564,81,4,1,1,1
2565,81,5,1,1,1
2566,81,6,1,1,1
2567,81,7,1,1,1
2568,81,8,2,1.497981095,0.810167658
2569,81,9,3,2.725782913,0.471836735
2570,81,10,1,1,1
2571,81,11,1,1,1
2572,81,12,1,1,1
2573,81,13,1,1,1
2574,81,14,2,1.796701742,0.665289256
2575,81,15,1,1,1
2576,81,16,1,1,1
2577,81,17,3,2.217347452,0.632653061
2578,81,18,1,1,1
2579,81,19,3,2.254820494,0.621399177
2580,81,20,1,1,1
2581,81,21,1,1,1
2582,81,22,1,1,1
2583,81,23,1,1,1
2584,81,24,1,1,1
2585,81,25,1,1,1
2586,81,26,1,1,1
2587,81,27,1,1,1
2588,81,28,1,1,1
2589,81,29,1,1,1
2590,81,30,1,1,1
2591,81,31,1,1,1
2592,81,32,1,1,1
2593,82,1,1,1,1
2594,82,2,1,1,1
2595,82,3,1,1,1
2596,82,4,1,1,1
2597,82,5,1,1,1
2598,82,6,1,1,1
2599,82,7,1,1,1
2600,82,8,1,1,1
2601,82,9,3,2.797062133,0.448571429
2602,82,10,1,1,1
2603,82,11,1,1,1
2604,82,12,1,1,1
2605,82,13,1,1,1
2606,82,14,2,1.926070224,0.58677686
2607,82,15,1,1,1
2608,82,16,1,1,1
2609,82,17,1,1,1
2610,82,18,1,1,1
2611,82,19,2,1.521175467,0.799725652
2612,82,20,1,1,1
2613,82,21,2,1.649384888,0.74
2614,82,22,1,1,1
2615,82,23,1,1,1
2616,82,24,1,1,1
2617,82,25,1,1,1
2618,82,26,1,1,1
2619,82,27,1,1,1
2620,82,28,1,1,1
2621,82,29,1,1,1
2622,82,30,1,1,1
2623,82,31,1,1,1
2624,82,32,1,1,1
2625,83,1,1,1,1
2626,83,2,2,1.28262695,0.902376033
2627,83,3,1,1,1
2628,83,4,1,1,1
2629,83,5,1,1,1
2630,83,6,1,1,1
2631,83,7,1,1,1
2632,83,8,2,1.432534349,0.839102217
2633,83,9,3,2.026392941,0.668979592
2634,83,10,1,1,1
2635,83,11,1,1,1
2636,83,12,1,1,1
2637,83,13,1,1,1
2638,83,14,2,1.796701742,0.665289256
2639,83,15,1,1,1
2640,83,16,2,1.369563672,0.866213152
2641,83,17,1,1,1
2642,83,18,1,1,1
2643,83,19,1,1,1
2644,83,20,1,1,1
2645,83,21,1,1,1
2646,83,22,1,1,1
2647,83,23,1,1,1
2648,83,24,1,1,1
2649,83,25,1,1,1
2650,83,26,1,1,1
2651,83,27,1,1,1
2652,83,28,1,1,1
2653,83,29,1,1,1
2654,83,30,1,1,1
2655,83,31,1,1,1
2656,83,32,1,1,1
2657,84,1,2,1.219590618,0.9275
2658,84,2,2,1.28262695,0.902376033
2659,84,3,1,1,1
2660,84,4,1,1,1
2661,84,5,1,1,1
2662,84,6,1,1,1
2663,84,7,1,1,1
2664,84,8,1,1,1
2665,84,9,2,1.999183729,0.507346939
2666,84,10,1,1,1
2667,84,11,1,1,1
2668,84,12,1,1,1
2669,84,13,1,1,1
2670,84,14,2,1.796701742,0.665289256
2671,84,15,1,1,1
2672,84,16,5,4.013184929,0.358276644
2673,84,17,2,1.627284557,0.750566893
2674,84,18,1,1,1
2675,84,19,3,2.254820494,0.621399177
2676,84,20,1,1,1
2677,84,21,3,2.426535393,0.5675
2678,84,22,1,1,1
2679,84,23,1,1,1
2680,84,24,1,1,1
2681,84,25,1,1,1
2682,84,26,1,1,1
2683,84,27,1,1,1
2684,84,28,1,1,1
2685,84,29,2,1.302195976,0.894375857
2686,84,30,1,1,1
2687,84,31,1,1,1
2688,84,32,1,1,1
2689,85,1,1,1,1
2690,85,2,1,1,1
2691,85,3,1,1,1
2692,85,4,1,1,1
2693,85,5,1,1,1
2694,85,6,1,1,1
2695,85,7,1,1,1
2696,85,8,1,1,1
2697,85,9,1,1,1
2698,85,10,1,1,1
2699,85,11,1,1,1
2700,85,12,1,1,1
2701,85,13,1,1,1
2702,85,14,2,1.796701742,0.665289256
2703,85,15,1,1,1
2704,85,16,1,1,1
2705,85,17,1,1,1
2706,85,18,1,1,1
2707,85,19,2,1.302195976,0.894375857
2708,85,20,1,1,1
2709,85,21,1,1,1
2710,85,22,1,1,1
2711,85,23,1,1,1
2712,85,24,1,1,1
2713,85,25,1,1,1
2714,85,26,1,1,1
2715,85,27,1,1,1
2716,85,28,1,1,1
2717,85,29,1,1,1
2718,85,30,1,1,1
2719,85,31,1,1,1
2720,85,32,1,1,1
2721,86,1,1,1,1
2722,86,2,2,1.28262695,0.902376033
2723,86,3,1,1,1
2724,86,4,1,1,1
2725,86,5,1,1,1
2726,86,6,1,1,1
2727,86,7,1,1,1
2728,86,8,2,1.36271262,0.869118442
2729,86,9,2,1.711798227,0.709387755
2730,86,10,1,1,1
2731,86,11,1,1,1
2732,86,12,1,1,1
2733,86,13,1,1,1
2734,86,14,2,1.926070224,0.58677686
2735,86,15,1,1,1
2736,86,16,2,1.506993066,0.806122449
2737,86,17,1,1,1
2738,86,18,1,1,1
2739,86,19,1,1,1
2740,86,20,1,1,1
2741,86,21,2,1.526090273,0.7975
2742,86,22,1,1,1
2743,86,23,1,1,1
2744,86,24,1,1,1
2745,86,25,1,1,1
2746,86,26,1,1,1
2747,86,27,1,1,1
2748,86,28,1,1,1
2749,86,29,1,1,1
2750,86,30,1,1,1
2751,86,31,1,1,1
2752,86,32,1,1,1
2753,87,1,1,1,1
2754,87,2,2,1.28262695,0.902376033
2755,87,3,1,1,1
2756,87,4,1,1,1
2757,87,5,1,1,1
2758,87,6,1,1,1
2759,87,7,1,1,1
2760,87,8,1,1,1
2761,87,9,3,2.797062133,0.448571429
2762,87,10,1,1,1
2763,87,11,1,1,1
2764,87,12,1,1,1
2765,87,13,1,1,1
2766,87,14,2,1.796701742,0.665289256
2767,87,15,1,1,1
2768,87,16,2,1.506993066,0.806122449
2769,87,17,1,1,1
2770,87,18,1,1,1
2771,87,19,1,1,1
2772,87,20,1,1,1
2773,87,21,2,1.526090273,0.7975
2774,87,22,1,1,1
2775,87,23,1,1,1
2776,87,24,1,1,1
2777,87,25,1,1,1
2778,87,26,1,1,1
2779,87,27,1,1,1
2780,87,28,1,1,1
2781,87,29,1,1,1
2782,87,30,2,1.997732855,0.512471655
2783,87,31,1,1,1
2784,87,32,1,1,1
2785,88,1,1,1,1
2786,88,2,1,1,1
2787,88,3,1,1,1
2788,88,4,1,1,1
2789,88,5,1,1,1
2790,88,6,1,1,1
2791,88,7,1,1,1
2792,88,8,2,1.432534349,0.839102217
2793,88,9,4,3.995006958,0.253877551
2794,88,10,1,1,1
2795,88,11,1,1,1
2796,88,12,1,1,1
2797,88,13,1,1,1
2798,88,14,2,1.796701742,0.665289256
2799,88,15,1,1,1
2800,88,16,1,1,1
2801,88,17,1,1,1
2802,88,18,2,1.818968512,0.653061224
2803,88,19,1,1,1
2804,88,20,1,1,1
2805,88,21,2,1.754765351,0.6875
2806,88,22,1,1,1
2807,88,23,1,1,1
2808,88,24,1,1,1
2809,88,25,1,1,1
2810,88,26,1,1,1
2811,88,27,1,1,1
2812,88,28,1,1,1
2813,88,29,1,1,1
2814,88,30,1,1,1
2815,88,31,1,1,1
2816,88,32,1,1,1
2817,89,1,1,1,1
2818,89,2,3,1.538072083,0.839359504
2819,89,3,1,1,1
2820,89,4,1,1,1
2821,89,5,1,1,1
2822,89,6,1,1,1
2823,89,7,1,1,1
2824,89,8,2,1.432534349,0.839102217
2825,89,9,2,1.711798227,0.709387755
2826,89,10,1,1,1
2827,89,11,1,1,1
2828,89,12,1,1,1
2829,89,13,1,1,1
2830,89,14,2,1.796701742,0.665289256
2831,89,15,1,1,1
2832,89,16,2,1.506993066,0.806122449
2833,89,17,1,1,1
2834,89,18,1,1,1
2835,89,19,1,1,1
2836,89,20,1,1,1
2837,89,21,1,1,1
2838,89,22,1,1,1
2839,89,23,1,1,1
2840,89,24,1,1,1
2841,89,25,1,1,1
2842,89,26,1,1,1
2843,89,27,1,1,1
2844,89,28,1,1,1
2845,89,29,2,1.998628415,0.509602195
2846,89,30,1,1,1
2847,89,31,1,1,1
2848,89,32,1,1,1
2849,90,1,1,1,1
2850,90,2,2,1.28262695,0.902376033
2851,90,3,1,1,1
2852,90,4,1,1,1
2853,90,5,1,1,1
2854,90,6,1,1,1
2855,90,7,1,1,1
2856,90,8,2,1.432534349,0.839102217
2857,90,9,2,1.999183729,0.507346939
2858,90,10,1,1,1
2859,90,11,1,1,1
2860,90,12,1,1,1
2861,90,13,1,1,1
2862,90,14,2,1.796701742,0.665289256
2863,90,15,1,1,1
2864,90,16,1,1,1
2865,90,17,1,1,1
2866,90,18,1,1,1
2867,90,19,1,1,1
2868,90,20,1,1,1
2869,90,21,2,1.526090273,0.7975
2870,90,22,1,1,1
2871,90,23,1,1,1
2872,90,24,1,1,1
2873,90,25,1,1,1
2874,90,26,1,1,1
2875,90,27,1,1,1
2876,90,28,1,1,1
2877,90,29,1,1,1
2878,90,30,1,1,1
2879,90,31,2,2,0.5
2880,90,32,1,1,1
2881,91,1,1,1,1
2882,91,2,3,1.963625845,0.699896694
2883,91,3,1,1,1
2884,91,4,1,1,1
2885,91,5,1,1,1
2886,91,6,1,1,1
2887,91,7,1,1,1
2888,91,8,1,1,1
2889,91,9,1,1,1
2890,91,10,1,1,1
2891,91,11,1,1,1
2892,91,12,1,1,1
2893,91,13,1,1,1
2894,91,14,1,1,1
2895,91,15,1,1,1
2896,91,16,2,1.506993066,0.806122449
2897,91,17,1,1,1
2898,91,18,1,1,1
2899,91,19,2,1.521175467,0.799725652
2900,91,20,1,1,1
2901,91,21,1,1,1
2902,91,22,1,1,1
2903,91,23,1,1,1
2904,91,24,1,1,1
2905,91,25,1,1,1
2906,91,26,1,1,1
2907,91,27,1,1,1
2908,91,28,1,1,1
2909,91,29,1,1,1
2910,91,30,1,1,1
2911,91,31,2,2,0.5
2912,91,32,1,1,1
2913,92,1,1,1,1
2914,92,2,2,1.28262695,0.902376033
2915,92,3,1,1,1
2916,92,4,1,1,1
2917,92,5,1,1,1
2918,92,6,1,1,1
2919,92,7,1,1,1
2920,92,8,2,1.432534349,0.839102217
2921,92,9,4,3.995006958,0.253877551
2922,92,10,1,1,1
2923,92,11,1,1,1
2924,92,12,1,1,1
2925,92,13,1,1,1
2926,92,14,2,1.796701742,0.665289256
2927,92,15,1,1,1
2928,92,16,2,1.506993066,0.806122449
2929,92,17,2,1.506993066,0.806122449
2930,92,18,1,1,1
2931,92,19,3,1.956493405,0.705075446
2932,92,20,1,1,1
2933,92,21,1,1,1
2934,92,22,1,1,1
2935,92,23,1,1,1
2936,92,24,1,1,1
2937,92,25,1,1,1
2938,92,26,1,1,1
2939,92,27,1,1,1
2940,92,28,1,1,1
2941,92,29,2,1.987666975,0.530864198
2942,92,30,1,1,1
2943,92,31,2,1.991741215,0.524793388
2944,92,32,1,1,1
2945,93,1,1,1,1
2946,93,2,2,1.28262695,0.902376033
2947,93,3,1,1,1
2948,93,4,1,1,1
2949,93,5,1,1,1
2950,93,6,1,1,1
2951,93,7,1,1,1
2952,93,8,1,1,1
2953,93,9,1,1,1
2954,93,10,1,1,1
2955,93,11,1,1,1
2956,93,12,1,1,1
2957,93,13,1,1,1
2958,93,14,1,1,1
2959,93,15,1,1,1
2960,93,16,1,1,1
2961,93,17,2,1.627284557,0.750566893
2962,93,18,1,1,1
2963,93,19,2,1.521175467,0.799725652
2964,93,20,1,1,1
2965,93,21,2,1.526090273,0.7975
2966,93,22,1,1,1
2967,93,23,1,1,1
2968,93,24,1,1,1
2969,93,25,1,1,1
2970,93,26,1,1,1
2971,93,27,1,1,1
2972,93,28,1,1,1
2973,93,29,2,1.998628415,0.509602195
2974,93,30,2,1.97962633,0.540816327
2975,93,31,1,1,1
2976,93,32,1,1,1
2977,94,1,1,1,1
2978,94,2,2,1.28262695,0.902376033
2979,94,3,1,1,1
